Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1771833714	133	1198566	1208828	0	1350036	34545	7200768	132	0	438	7	438	7	31	100	3	3
1771833716	135	1198566	1208828	0	1350036	34545	7200768	132	0	522	9	522	9	31	102	3	3
1771833718	137	1067490	1077752	0	1218960	34545	7200768	132	0	522	9	522	9	31	104	3	3
1771833720	139	1067490	1077752	0	1218960	34545	7200768	132	0	522	9	522	9	31	106	3	3
1771833722	141	1067490	1077752	0	1218960	34545	7200768	132	0	522	9	522	9	32	107	3	3
1771833724	142	1067490	1077752	0	1218960	34545	7200768	132	0	522	9	522	9	32	109	3	3
1771833726	144	1067490	1077752	0	1218960	34545	7200768	132	0	522	9	522	9	32	111	3	3
1771833728	147	1067490	1077752	0	1218960	34545	7200768	132	0	522	9	522	9	32	113	3	3
1771833730	149	133818	144080	0	1218960	34545	7200768	132	0	522	9	522	9	32	115	3	3
1771833732	151	1067490	1077752	0	1218960	34545	7200768	132	0	522	9	522	9	32	117	3	3
1771833734	153	540198	550460	527292	1218960	34545	7200768	132	0	522	9	522	9	32	119	3	3
1771833736	155	920502	930764	0	1218960	34545	7200768	132	0	522	9	522	9	33	120	3	3
1771833738	157	1067490	1077752	0	1218960	34545	7200768	132	0	522	9	522	9	34	121	3	3
1771833740	159	1067490	1077752	0	1218960	34545	7200768	132	0	522	9	522	9	34	123	3	3
1771833742	161	1067490	1077752	0	1218960	34545	7200768	132	0	522	9	522	9	35	124	3	3
1771833744	163	1067490	1077752	0	1218960	34545	7200768	132	0	522	9	522	9	35	126	3	3
1771833746	165	933714	943976	0	1218960	34545	7200768	132	0	522	9	522	9	35	128	3	3
1771833748	167	1067490	1077752	0	1218960	34545	7200768	132	0	522	9	522	9	36	129	3	3
1771833750	169	378902	389164	0	1218960	34545	7200768	132	0	522	9	522	9	38	129	3	3
1771833752	171	1067490	1077752	0	1218960	34545	7200768	132	0	522	9	522	9	39	130	3	3
1771833754	173	1067490	1077752	0	1218960	34545	7200768	132	0	522	9	522	9	39	132	3	3
1771833756	175	130314	140576	0	1218960	34545	7200768	132	0	522	9	522	9	40	133	3	3
1771833758	177	747476	757748	0	1218960	34545	7200768	132	0	522	9	522	9	41	134	3	3
1771833760	179	1067480	1077752	0	1218960	34545	7200768	132	0	522	9	522	9	42	135	3	3
1771833762	181	1067490	1077752	0	1218960	34545	7200768	132	0	522	9	522	9	43	136	3	3
1771833764	183	426506	436768	0	1218960	34545	7200768	132	0	522	9	522	9	44	137	3	3
1771833766	185	1067490	1077752	0	1218960	34545	7200768	132	0	522	9	522	9	45	138	3	3
1771833768	187	1198566	1208828	0	1350036	34545	7200768	132	0	522	9	522	9	45	140	3	3
1771833770	189	1198566	1208828	0	1350036	34545	7200768	132	0	522	9	522	9	45	142	3	3
1771833772	191	1198561	1208828	0	1350036	34545	7200768	132	0	522	9	522	9	45	144	3	3
1771833774	193	1198566	1208828	0	1350036	34545	7200768	132	0	522	9	522	9	45	146	3	3
1771833776	194	1067490	1077752	0	1218960	34545	7200768	132	0	612	10	612	10	45	147	3	3
